County,Revenue Category,Revenue Type,Year,Value
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2018,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2018,5.73421281
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2018,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2018,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2018,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2018,2.544805
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2018,0.06
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2018,71.106332
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2018,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2018,5.147216
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2018,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2018,8.185717
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2018,34.163377
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2018,0.298896
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2018,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2018,11.840092
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2018,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2018,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2018,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2018,3.171132
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2018,1.076325
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2018,65.231285
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2018,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2018,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2018,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2018,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2018,18.309625
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2018,6.269999
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2018,9.679049
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2018,4.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2018,0.262731
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2018,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2018,3.850212
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2018,1.358146
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2019,90.2119364
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2019,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2019,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2019,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2019,4.57915
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2019,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2019,3.051853
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2019,1.522073
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2019,28.6903607
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2019,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2019,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2019,0.275
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2019,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2019,2.850285
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2019,0.25488
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2019,71.81739532
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2019,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2019,0.32985
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2019,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2019,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2019,3.551795
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2019,1.20995
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2019,65.88359785
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2019,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2019,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2019,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2019,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2019,4.312393
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2019,3.467482
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2020,91.11405576
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2020,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2020,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2020,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2020,0.8
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2020,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2020,3.13807
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2020,1.82724
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2020,28.9772643
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2020,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2020,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2020,1.525
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2020,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2020,2.930807
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2020,0.739248
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2020,72.53556927
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2020,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2020,3.784
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2020,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2020,0.13067
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2020,3.652136
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2020,1.33463
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2020,66.54243383
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2020,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2020,4.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2020,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2020,4.434221
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2020,5.290881
